
Netlist successfully made
Time taken to rip nets 8.71e-07seconds by thread number 4
Time taken to rip nets 8.71e-07seconds by thread number 2
Time taken to rip nets 8.61e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 3.10001e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.10001e-08seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.07seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.07seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.07seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.07seconds by thread number 0
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.07seconds by thread number 0.000150716seconds by thread number 3
1
Time taken to backtrack (very imp) 0.000265813seconds by thread number 5
Time taken to backtrack (very imp) 0.00031509seconds by thread number 3
Time taken to backtrack (very imp) 0.000296232seconds by thread number 1
Time taken to backtrack (very imp) 0.000181767seconds by thread number 2
Time taken to backtrack (very imp) 0.000164754seconds by thread number 0
Time taken to backtrack (very imp) 0.00019842seconds by thread number 4
Time taken to reroute 1.6653e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 3.3476e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 5.11e-07seconds by thread number 4
Maze routing a batch 
Time taken to reroute 7.1741e-05seconds by thread number 3
Maze routing a batch Time taken to reroute 
8.6971e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.2113e-05seconds by thread number 1
Maze routing a batch 
Time taken to rip nets 1.022e-06seconds by thread number 3
Time taken to rip nets 9.82e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 9.62e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to rip nets 9.82e-07seconds by thread number 4
Time taken to rip nets 1.002e-06seconds by thread number 2
Time taken to rip nets 1.022e-06seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.07seconds by thread number 4
1957.07seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.07seconds by thread number 1
Time taken to backtrack under #pragma omp single 0.000155475seconds by thread number 3
1957.07seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.07seconds by thread number 2
Time taken to backtrack (very imp) 0.00015777seconds by thread number 4
Time taken to backtrack (very imp) 0.000174753seconds by thread number 0
Time taken to backtrack (very imp) 0.000191337seconds by thread number 2
Time taken to backtrack (very imp) 0.000312876seconds by thread number 3
Time taken to backtrack (very imp) 0.000297806seconds by thread number 5
Time taken to backtrack (very imp) 0.000259451seconds by thread number 1
Time taken to reroute 1.9829e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 3.5539e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 5.81e-07seconds by thread number 1
Maze routing a batch 
Time taken to reroute 8.615e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 6.9517e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.3075e-05seconds by thread number 2
Maze routing a batch 
Time taken to rip nets 7.62e-07seconds by thread number 5
Time taken to rip nets 9.42e-07seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to rip nets 7.82e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to rip nets 1.052e-06seconds by thread number 4
Time taken to rip nets 8.82e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to rip nets 1.042e-06seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.10001e-08seconds by thread number 0
Time taken to backtrack under #pragma omp single 1957.08seconds by thread number 4
Time taken to backtrack under #pragma omp single 0.000157019seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.08seconds by thread number 2Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 
1957.08seconds by thread number 1957.08seconds by thread number 0
1957.08seconds by thread number 3
1
Time taken to backtrack (very imp) 0.000318827seconds by thread number 5
Time taken to backtrack (very imp) 0.00026953seconds by thread number 3
Time taken to backtrack (very imp) 0.00028476seconds by thread number 1
Time taken to backtrack (very imp) 0.000211015seconds by thread number 4
Time taken to backtrack (very imp) 0.000194973seconds by thread number 2
Time taken to backtrack (very imp) 0.000162159seconds by thread number 0
Time taken to reroute 3.3235e-05seconds by thread number 4
Maze routing a batch 
Time taken to reroute 5.01e-07seconds by thread number 0
Maze routing a batch 
Time taken to reroute 1.6813e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 5.2163e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 7.1852e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 8.6991e-05seconds by thread number 5
Maze routing a batch 
Time taken to rip nets 6.82e-07seconds by thread number 4
Time taken to rip nets 7.32e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 4
Time taken to rip nets 8.72e-07seconds by thread number 2
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to rip nets 8.42e-07seconds by thread number 5
Time taken to rip nets 9.62e-07seconds by thread number 1
Time taken to rip nets 9.72e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 1
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 0.000152911seconds by thread number 4
1957.08seconds by thread number Time taken to backtrack under #pragma omp single 1957.08seconds by thread number 2
Time taken to backtrack under #pragma omp single 1Time taken to backtrack under #pragma omp single 1957.08seconds by thread number 0

1957.08seconds by thread number 3
1957.08seconds by thread number 5
Time taken to backtrack (very imp) 0.000181297seconds by thread number 3
Time taken to backtrack (very imp) 0.000196296seconds by thread number 5
Time taken to backtrack (very imp) 0.000161558seconds by thread number 1
Time taken to backtrack (very imp) 0.000281604seconds by thread number 0
Time taken to backtrack (very imp) 0.00026455seconds by thread number 2
Time taken to backtrack (very imp) 0.000314348seconds by thread number 4
Time taken to reroute 3.4288e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 1.6533e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 4.61e-07seconds by thread number 4
Maze routing a batch 
Time taken to reroute 7.3264e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 5.3255e-05seconds by thread number 1
Maze routing a batch 
Time taken to reroute 8.8484e-05seconds by thread number 3
Maze routing a batch 
Time taken to rip nets 5.42e-07seconds by thread number 2
Time taken to rip nets 6.02e-07seconds by thread number 4
Time taken to rip nets 6.11e-07seconds by thread number 0
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to do Bellmann ford relaxations 4.1e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 0
Time taken to rip nets 7.42e-07seconds by thread number 5
Time taken to rip nets 7.02e-07seconds by thread number 1
Time taken to rip nets 6.82e-07seconds by thread number 3
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 1
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.08Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.08seconds by thread number 2
seconds by thread number 1Time taken to backtrack under #pragma omp single 0.000134585seconds by thread number Time taken to backtrack under #pragma omp single 
1957.08seconds by thread number 0
1957.08seconds by thread number 5
1957.08seconds by thread number 3
4
Time taken to backtrack (very imp) 0.000278939seconds by thread number 2
Time taken to backtrack (very imp) 0.000262186seconds by thread number 0
Time taken to backtrack (very imp) 0.000295651seconds by thread number 4
Time taken to backtrack (very imp) 0.000195214seconds by thread number 5
Time taken to backtrack (very imp) 0.000180274seconds by thread number 3
Time taken to backtrack (very imp) 0.000161247seconds by thread number 1
Time taken to reroute 3.5169e-05seconds by thread number 5
Maze routing a batch 
Time taken to reroute 1.9989e-05seconds by thread number 3
Maze routing a batch 
Time taken to reroute 6.11e-07seconds by thread number 1
Maze routing a batch 
Time taken to reroute 8.6641e-05seconds by thread number 2
Maze routing a batch 
Time taken to reroute 6.9437e-05seconds by thread number 0
Maze routing a batch 
Time taken to reroute 5.2554e-05seconds by thread number 4
Maze routing a batch 
Time taken to rip nets 4.51e-07seconds by thread number 3
Time taken to rip nets 7.51e-07seconds by thread number 1
Time taken to rip nets 5.01e-07seconds by thread number 5
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 3
Time taken to do Bellmann ford relaxations 4e-08seconds by thread number 1
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 5
Time taken to rip nets 7.62e-07seconds by thread number 2
Time taken to rip nets 7.82e-07seconds by thread number 0
Time taken to rip nets 6.41e-07seconds by thread number 4
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 0
Time taken to do Bellmann ford relaxations 3.00001e-08seconds by thread number 2
Time taken to do Bellmann ford relaxations 2.99999e-08seconds by thread number 4
Time taken to backtrack under #pragma omp single 1957.08seconds by thread number 2
Time taken to backtrack under #pragma omp single 1957.08seconds by thread number 5
Time taken to backtrack under #pragma omp single 1957.08seconds by thread number 0
Time taken to backtrack under #pragma omp single 0.00013693seconds by thread number 3
Time taken to backtrack under #pragma omp single Time taken to backtrack under #pragma omp single 1957.08seconds by thread number 4
1957.08seconds by thread number 1
Time taken to backtrack (very imp) 0.000261434seconds by thread number 5
Time taken to backtrack (very imp) 0.000276684seconds by thread number 1
Time taken to backtrack (very imp) 0.000296122seconds by thread number 3
Time taken to backtrack (very imp) 0.000159373seconds by thread number 4
Time taken to backtrack (very imp) 0.000192699seconds by thread number 0
Time taken to backtrack (very imp) 0.000175665seconds by thread number 2
Time taken to reroute 1.6763e-05seconds by thread number 0
